机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N01382,5268    ,DE    ,CC    ,541674-4                ,108-7714        ,21    ,X,X,FAIL  ,2015-08-08,39973:33,21840,60164:47,34544,2016-08-04,43455:33,24173,63646:47,36877,,3482:00,   航后依据AMM21-51-21更换左侧冲压进气门作动器，测试正常，关闭DD201621067AF REFER TO AMM21-51-21 REPLACE L RAM AIR INLET ACTUATOR AND TEST OKCLOSE DD201621067  挂签号：4102942    郑国龙,2333,541674-4                ,9956            ,海口维修室,29058,51888.25,3482:00,2333,(AOG)ACTUATOR-EXHAUST                                       ,4223087,62130575
73N,73N02265,5409    ,DE    ,CC    ,541674-4                ,15263           ,21    ,X,X,FAIL  ,2015-10-24,27745:58,14011,9262:47,4792,2016-07-06,30235:32,15199,11752:21,5980,左侧RAM DOOR FAULT(机组),2489:34," 航后完成ZTC自检,测试正常,依据AMM21-51更换左侧空调冲压进气门作动器,测试正常(钏祚忠)",1188,541674-4                ,16633           ,海口维修室,8766,17907.31,2489:34,1188,(AOG)ACTUATOR-EXHAUST                                       ,4150793,62131893
73N,73N01291,5249    ,DE    ,CC    ,541674-4                ,12833           ,21    ,X,X,FAIL  ,2016-06-24,47037:55,30902,24486:22,12682,2016-06-24,47037:55,30902,24486:22,12682,,00:00,  航后更换左侧冲压空气门作动连环螺栓更换作动器测试正常关闭DD201616696AFreplacement on the left side of the ram air door actuator serswitch actuator test normal  DD201616696 周鸿儒,0,541674-4                ,78-433          ,海口维修室,15085,25596.14,00:00,0,(AOG)ACTUATOR-EXHAUST                                       ,4120273,62132244
73N,73N01829,5810    ,DE    ,CC    ,541674-4                ,19-7887         ,21    ,X,X,FAIL  ,2014-01-13,24124:00,13398,49082:00,26045,2016-09-28,32700:49,20132,57658:49,32779,,8576:49,"  航后依据AMM21-51更换左侧冲压进气门作动器,测试正常,挂签号 5021950关闭DD201626348(杨海亮) AF REFER TO AMM21-51 REPLACE THE L/H RAM DOORACTUATION TEST OK CLOSE DD201626348 TAG 5021950",6734,541674-4                ,11573           ,,21825,39258.48,, ,(AOG)ACTUATOR-EXHAUST                                       ,4364040,62133981
73N,73N04449,5805    ,DE    ,CC    ,541674-4                ,16743           ,21    ,X,X,FAIL  ,2013-04-27,00:00,0,00:00,0,2017-05-29,12767:10,9993,12767:10,9993,,12767:10,"   航后依据AMM21-51更换左侧冲压空气作动筒，测试正常，关闭DD201714589，取下“不工作”标牌，挂签号：5016467 卿三林AF REFER AMM21-51 TO REPLACE THE L/H RAM AIR DOOR ACTAATOE TEST OK CLOSE THE DD201714589 REMOCE "" refer to AMM21-61 ZTC1 b",9993,541674-4                ,13314           ,,19852,27848.31,, ,(AOG)ACTUATOR-EXHAUST                                       ,5008509,62166157
73N,73N02380,5732    ,DE    ,CC    ,541674-4                ,77-7064         ,21    ,X,X,FAIL  ,2013-03-27,15855:45,8096,45670:06,25870,2017-08-12,31217:07,15792,61031:28,33566,落地后右组件灯亮.机组The right components on,15361:22,"  航后排故确认为右组件冲压空气进气门作动器故障,参考AMM21-51更换作动器,测试正常,挂签号:2042684 .邓宜升AF REFER TO AMM21-51 REPLACE THE actuator TEST OK",7696,541674-4                ,18-1494         ,上海航新,19129,36361.22,15633:46,7834,(AOG)ACTUATOR-EXHAUST                                       ,5227183,62202875
73N,73N01829,5810    ,DE    ,CC    ,541674-4                ,14538           ,21    ,X,X,FAIL  ,2018-08-04,37717:05,24078,23165:12,11741,2018-08-25,37891:56,24181,23340:03,11844,,174:51,     航后依据AMM21-51-21更换右侧冲压空气进气门作动器测试正常 解除M项关闭DD201834008AF refer to AMM21-51-21 replaced the right side pressure door actuortest ok removed M item close DD201834008挂签号/TAG：0008367李月军,103,541674-4                ,75-6468         ,海口维修室,44176,70950.17,174:51,103,(AOG)ACTUATOR-EXHAUST                                       ,6513717,62219050
73N,73N04449,5805    ,DE    ,CC    ,541674-4                ,16712           ,21    ,X,X,FAIL  ,2013-04-27,00:00,0,00:00,0,2018-03-29,15154:21,11739,15154:21,11739,右侧冲压进口门无法打开     KMG机务RIGHT REAR AIR DOOR CAN NOT OPEN,15154:21,"       昆明过站依据 MEL21-05 将右侧冲压进气作动器锁飞行开位放行KMG机务KMG TR REFER MEL21-05 LOCK THE RH RADA AT FLIGHT OPEN POSITIONFLB 62230996B航后依据 AMM21-51-21-400-801 更换右侧冲压进气作动器,测试正常,恢复M项         杨盛林AF REFER TO AMM21-51-21-400-801 REPLACE RH SIDE RAIN AIR LALETACTUATOR TEST OK RECOVER M ITEM",11739,541674-4                ,13149           ,,15338,28749.57,, ,(AOG)ACTUATOR-EXHAUST                                       ,5994054,62230996
73N,73N02400,5449    ,DE    ,CC    ,541674-4                ,14538           ,21    ,X,X,FAIL  ,2013-09-27,19086:50,9573,8053:35,4098,2018-02-09,34141:07,17192,23107:52,11717,前期反映ZTC自检右ACT信息清除后测试正常  田鹏ZTC BIT SHOWS ACT INOP TEST OK DEAR,15054:17, 航后依据AMM21-51更换作动器(冲压空气活门)测试通过 田鹏AF REFER TO AMM21-51 REPLACED THE RAM ACT TEST OK,7619,541674-4                ,12162           ,海口维修室,17923,34353.02,15054:17,7619,(AOG)ACTUATOR-EXHAUST                                       ,5824198,62238411
73N,73N01829,5810    ,DE    ,CC    ,541674-4                ,49-4453         ,21    ,X,X,FAIL  ,2016-04-17,31306:48,18740,94780:31,43182,2018-08-04,37717:05,24078,101190:48,48520,过站检查发现右侧冲压进气门未在全开位，李宏波TR check and found the ram air inlet door for the right pack not fullopen,6410:17,  航后依据AMM21-51-21更换右侧冲压进气门作动筒，测试正常，李宏波AF REF AMM21-51-21 replace the RAM air inlet actuator for the rightpack，test ok,5338,541674-4                ,14538           ,海口维修室,12407,23970.11,6410:17,5338,(AOG)ACTUATOR-EXHAUST                                       ,6439243,62244430
73N,73N01619,5292    ,DE    ,CC    ,541674-4                ,68-7601         ,21    ,X,X,FAIL  ,2014-11-22,35171:54,15361,19730:15,11051,2018-12-15,48263:53,24828,32822:14,20518,,13091:59,"   航后依据AMM21-51-21更换左组件冲压作动器，测试正常挂签BN0021884AF refer AMM21-51-21 Replace the left component stampingactuator, the test is normal 刘宇辉",9467,541674-4                ,8860            ,海口维修室,25265,47537.18,13091:59,9467,(AOG)ACTUATOR-EXHAUST                                       ,6908230,62271126
73N,73N04483,5806    ,DE    ,CC    ,541674-4                ,16552           ,21    ,X,X,FAIL  ,2013-05-30,00:00,0,00:00,0,2019-02-03,17525:03,13130,17525:03,13130,,17525:03,"     航后依据AMM21-51-21 更换右侧冲压进气门作动筒，测试正常，关闭DD201904551 挂签号：0018991AF According to amm21-51-21, replace the actuator cylinder of theright rammed intake valve, and the test is normal. CloseDD201904551 and sign no. : 0018991袁伟",13130,541674-4                ,9294            ,,27085,52255.23,, ,(AOG)ACTUATOR-EXHAUST                                       ,7084493,62279491
73N,73N01382,5268    ,DE    ,CC    ,541674-4                ,10180           ,21    ,X,X,FAIL  ,2003-09-29,00:00,0,00:00,0,2012-11-05,31231:34,15648,31231:34,15648,FL63331010A,31231:34,   航后完成判断为作动器故障，依据AMM21-51更换作动器测试正常AF replace the actuator and test ok何志邃TAG.2004458,15648,541674-4                ,11981           ,,19240,35946,, ,(AOG)ACTUATOR-EXHAUST                                       ,1775848,63331008
73N,73N02400,5449    ,DE    ,CC    ,541674-4                ,69-8094         ,21    ,X,X,FAIL  ,2012-03-10,13880:08,6780,37462:59,22546,2012-09-29,15790:21,7916,39373:12,23682,见FLB63337436,1910:13,"  航后依据AMM21-51更换左空调冲压空气进气门作动器,测试正常AF refer to AMM21-51 REPLACE THE actuator- exhaust TEST IS OK(谭力志)",1136,541674-4                ,10906           ,海口维修室,20441,40906.01,1910:13,1136,(AOG)ACTUATOR-EXHAUST                                       ,1734980,63337438
73N,73N04304,5711    ,DE    ,CC    ,541674-4                ,11071           ,21    ,X,X,FAIL  ,2016-05-17,10553:56,5370,34118:16,16805,2016-10-14,11988:25,6056,35552:45,17491,SEE FL009811 II,1434:29," IAW AMM21-51-21 REPLACED RH RAM AIR INLET ACTUATOR TEST OK.依据AMM21-51-21更换右侧冲压空气作动筒,测试正常.徐叶辉",686,541674-4                ,11096           ,海口维修室,21205,43185.07,1434:29,686,(AOG)ACTUATOR-EXHAUST                                       ,4450957,F0098121
73N,73N04304,5711    ,DE    ,CC    ,541674-4                ,12833           ,21    ,X,X,FAIL  ,2015-08-16,8322:17,4300,22254:43,11612,2016-05-17,10553:56,5370,24486:22,12682,SEE FL0010439 I,2231:39," IAW AMM21-51-21 REPLACE RH PACK RAM AIR INLET ACTUATOR TEST OK.依据AMM21-51-21更换右空调冲压进气门作动筒,测试正常.印剑中",1070,541674-4                ,11071           ,海口维修室,20023,40478.51,2231:39,1070,(AOG)ACTUATOR-EXHAUST                                       ,4028370,F0104392
73N,73N02691,5403    ,DE    ,CC    ,541674-4                ,13314           ,21    ,X,X,FAIL  ,2015-04-30,22177:27,11134,18302:51,14025,2017-01-10,26943:58,13402,23069:22,16293,FROM FL0018480 I,4766:31," IAW AMM21-51-21 REPLACED LH RAM AIR INLET ACTUATOR TEST OK.依据AMM21-51-21 更换左冲压进气门作动器,测试正常.",2268,541674-4                ,19-7887         ,海口维修室,36195,64134.23,4766:31,2268,(AOG)ACTUATOR-EXHAUST                                       ,4631517,F0184811
73N,73N02691,5403    ,DE    ,CC    ,541674-4                ,12-5534         ,21    ,X,X,FAIL  ,2014-01-10,18030:19,9061,48342:35,26511,2017-10-01,29432:01,14628,59744:17,32078,RIGHT PACK LIGHT ON DURING STAYS ON AND OPERATION AFTER RESET右PACK灯再现点亮,11401:42,"  依据AMM21-51-21完成冲压空气进气门作动筒更换，测试正常IAW AMM21-51-21 COMPLETED REPLACE RAM AIR INLET ACTUATOR,TEST OK姚进",5567,541674-4                ,13-6035         ,海口维修室,16298,31050.55,11401:42,5567,(AOG)ACTUATOR-EXHAUST                                       ,5407546,F0270512
73N,73N04304,5711    ,DE    ,CC    ,541674-4                ,15889           ,21    ,X,X,FAIL  ,2014-07-06,4984:50,2621,6474:55,3324,2017-08-27,14847:26,7466,16337:31,8169,空中左PACK灯亮,9862:36,"  依据工卡AMM21-51-21更换左侧冲压空气进气口作动筒，测试不通过IAW AMM21-51-21 REPLACE RAM AIR INLET ACTUATOR OF LEFT SIDE,TEST FAIL.汪科泷",4845,541674-4                ,15302           ,HONEYWELL,9670,19041.11,9862:36,4845,(AOG)ACTUATOR-EXHAUST                                       ,5277839,F0287561
73N,73N02691,5403    ,DE    ,CC    ,541674-4                ,19-7887         ,21    ,X,X,FAIL  ,2017-01-10,26943:58,13402,57658:49,32779,2018-08-18,32381:40,16115,63096:31,35492,历史左组件温度过高且左组件跳开HISTORY RESPONSE LH PACK TEMP HIGH AND TRIP,5437:42,"  依据AMM21-51-21更换左边空调左冲压进气门作动器,测试正常IAW AMM21-51-21 REPLACED L/H PACL LH INLET ACTUATOR-EXTRONIC,TEST NML.PVG",2713,541674-4                ,12743           ,海口维修室,15137,30390.5,5437:42,2713,(AOG)ACTUATOR-EXHAUST                                       ,6494662,F0542452
73N,73N00154,5060    ,DE    ,CC    ,541674-4                ,12867           ,21    ,X,X,FAIL  ,2015-12-17,51638:22,33198,22125:46,12123,2017-03-03,54402:59,34865,24890:23,13790,,2764:37,完成B-5060  退租检  WOH73N 13650  非例行拆换.,1667,541674-4                ,10640           ,海口维修室,18079,40012.28,2764:37,1667,(AOG)ACTUATOR-EXHAUST                                       ,4723826,
73N,73N00173,5062    ,DE    ,CC    ,541674-4                ,14378           ,21    ,X,X,FAIL  ,2016-05-23,52427:48,32396,13344:00,7017,2017-03-27,54571:14,33778,15487:26,8399,,2143:26,5062退租检离位拆换,1382,541674-4                ,9738            ,海口维修室,22647,42305.18,2143:26,1382,(AOG)ACTUATOR-EXHAUST                                       ,4781383,
73N,73N02042,5180    ,DE    ,CC    ,541674-4                ,45-6440         ,21    ,X,X,FAIL  ,2013-09-29,24184:31,12020,48726:34,28947,2017-09-26,35758:51,18554,60300:54,35481,,11574:20, 因排故需更换右空调冲压进气作动筒.WOH73N 14924,6534,541674-4                ,14384           ,海口维修室,13984,25847.16,11574:20,6534,(AOG)ACTUATOR-EXHAUST                                       ,5371174,
73N,73N03038,5478    ,DE    ,CC    ,541674-4                ,108-7715        ,21    ,X,X,FAIL  ,2014-05-19,15329:35,7690,45668:05,24223,2017-09-05,25330:45,12699,55669:15,29232,,10001:10, 因排故需更换右空调冲压进气作动器.WOH73N15686,5009,541674-4                ,16032           ,海口维修室,9776,19063.05,10001:10,5009,(AOG)ACTUATOR-EXHAUST                                       ,5315203,
73N,73N03889,5636    ,DE    ,CC    ,541674-4                ,10906           ,21    ,X,X,FAIL  ,2014-08-13,8568:09,4386,28519:53,14225,2017-11-10,18408:49,9320,38360:33,19159,,9840:40, 检查发现左冲压进气道作动器后螺栓轴承磨损。WOH73N 15323,4934,541674-4                ,12162           ,海口维修室,17923,34353.02,9840:40,4934,(AOG)ACTUATOR-EXHAUST                                       ,5517739,
73N,73N04159,1902    ,DE    ,CC    ,541674-4                ,108-7714        ,21    , , ,SCH   ,2017-01-15,13960:22,6524,64156:55,37131,2018-05-22,18357:52,9632,68554:25,40239,,4397:30, 检查发现左冲压进气门作动筒接地线接耳断。WOH73N 17068,3108,541674-4                ,16712           ,海口维修室,13191,17718.34,4397:30,3108,(AOG)ACTUATOR-EXHAUST                                       ,6198728,
73N,73N04355,5712    ,DE    ,CC    ,541674-4                ,11543           ,21    , , ,SCH   ,2015-05-25,7546:33,3715,25722:24,13156,2017-01-12,12522:58,6310,30698:49,15751,,4976:25,依据5712飞机排故工作包新版NRC做数据拆换,2595,541674-4                ,11650           ,海口维修室,19475,38668.19,4976:25,2595,(AOG)ACTUATOR-EXHAUST                                       ,4638446,
73N,73N00067,2636    ,NRC   ,CC    ,541674-4                ,95-3126         ,21    ,X,X,FAIL  ,2004-07-06,19524:11,10889,19524:11,10889,2008-02-01,32248:53,17202,32248:53,17202,右空调冲压进气门作动器失效.THE R/H Ram Air Inlet Actuator Was Not Work.,12724:42,    1.根据AMM 21-51-21-000-801拆下作动器。Remove R/H Ram Air Inlet Actuator PER AMM21-51-21-000-801AIRP2.参照AMM 21-51-21-000-801安装并调节测试冲压进气门和折流门.Install Thenew R/H Ram Air Inlet Actuator And Ram Air Inlet Deflector Door and Modulation Panels Adjustment PERAMM 21-51-22-400-801AIRP,6313,541674-4                ,108-7735        ,,25549,35510.17,, ,(AOG)ACTUATOR-EXHAUST                                       ,219300,
73N,73N00163,5061    ,NRC   ,CC    ,541674-4                ,78-7672         ,21    ,X,X,FAIL  ,2009-06-24,31668:26,21886,29172:24,16293,2010-06-28,35110:52,24429,32614:50,18836,右空调冲压进气门作动器失效.THE R/H RAM AIR INLET ACTUATOR WAS OUT OF WORK　,3442:26,"      11-1.  根据AMM 21-51-21-000-801拆下作动器。REFER TO AMM21-51-21-000-801 REMOVE THE ACTUATOR1-2.  根据AMM 21-51-21-400-801安装冲压作动器REFER TO AMM21-51-21-400-801 INSTALL THE ACTUATOR1-3.  因停场时间不足，无法测试，办理DD__________BECAUSE OF LOSS OF TIEM FOR TEST, MAKE DD__________",2543,541674-4                ,108-7735        ,武汉航达,25549,35510.17,3442:26,2543,(AOG)ACTUATOR-EXHAUST                                       ,364341,
73N,73N00230,5091    ,NRC   ,CC    ,541674-4                ,11581           ,21    , , ,SCH   ,2012-03-20,35966:18,27454,16905:28,8995,2012-09-16,37522:35,28599,18461:45,10140,"为满足飞机退租需求，更换右冲压进气门作动筒。 
FOR MEETING REDELIVERYREQUIREMENT,REPLACE THE RH Ram Air Inlet Actuator .",1556:17,"       1
1-1.  参考AMM 20-50-11拆下接近盖板191FR，191GR。 
REMOVE THE ACCESSPANELS 191FR，191GR REFER TO AMM 20-50-11. 
1-2.  参考AMM 21-51-21-000-801拆下冲压进气门作动筒。 
REMOVE THE Ram Air Inlet Actuator REFERTO AMM 21-51-30-000-801. 
1-3.  参考AMM 21-51-21-400-801安装冲压进气门作动筒，并确保相应的安装测试符合手册要求。 
INSTALL THE Ram Air InletACT REF TO AMM21-51-21-400-801 AND MAKE SURE THAT THE APPLICATED INSTALATION TEST IS QUALIFIED. 
1-4.  参考AMM 20-50-11安装接近盖板191FR，191GR。 
INSTALL THE ACCESS PANELS 191FR，191GR REFER TO AMM 20-50-11.",1145,541674-4                ,13773           ,重庆鹏华,4773,9059.04,1717:04,1219,(AOG)ACTUATOR-EXHAUST                                       ,534751,
