机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N05483,6015    ,DE    ,CC    ,398908-5                ,4354            ,21    ,X,X,FAIL  ,2016-06-09,3300:38,1664,43767:44,28474,2017-08-29,7733:35,3896,48200:41,30706,滑出时检查右组件灯亮 复位后组件灯灭(机组)TAXI RECALL RIGHT PACK LIGHT OFF,4432:57,   航后依据AMM21-51-10更换右组件TCV 测试正常AF REFER TO AMM21-51-10 REPLACE THE TCV TEST IS OK(朱红洲)TAG:7026611,2232,398908-3                ,9955            ,海口维修室,17431,34628.59,, ,(AOG)VALVE                                                  ,5281007,62204714
73N,73N02400,5449    ,DE    ,CC    ,398908-5                ,24853           ,21    ,X,X,FAIL  ,2015-12-20,26753:24,13618,1041:21,529,2017-08-23,32569:07,16421,6857:04,3332,发动机启动完成滑出时右组件PACK灯亮The right component PACK is on when the engine starts to finishZGC:机务,5815:43,            地面检查右组件进排气均小按MEL21-01-01-01保留右组件放行贴不工作标牌The right component of the right component of the ground check is smaall press MEL21-01-01-01ZGC:机务见FL62207962BSEE FL62207962B航后检查发现右组件冲压空气扩散器内筒脱落ZTC自检有FCV信息依据AMM21-51更换右组件扩散器内筒和TCV测试正常检查无渗漏挂签号:7015201AF The test found that the inner tube of the right component ramped air diffuser was dislodged and ZTC self-check had FCV information in accordance with AMM21-51. The right component diffuser and the TCV test were normally checked without leakage郭朋飞,2803,398908-5                ,24215           ,,5519,10750.03,, ,(AOG)VALVE                                                  ,5261682,62207962
73N,73N05693,6809    ,DE    ,CC    ,398908-5                ,25557           ,21    ,X,X,FAIL  ,2015-11-23,00:00,0,00:00,0,2017-09-12,5844:43,3000,5844:43,3000,见FLB 62208537A CGO机务,5844:43," 航后参照AMM21-51-10更换右组件TCU活门,测试正常ZTC1和ZTC2无代码 CGO机务AF REF AMM21-51-10 PACK2 TCU TEST OK ZTC1 AND ZTC2 NO CODE",3000,398908-3                ,12526           ,,14923,29007.42,, ,(AOG)VALVE                                                  ,5325038,62208537
73N,73N06128,7991    ,DE    ,CC    ,398908-5                ,11765           ,21    ,X,X,FAIL  ,2017-07-01,2543:44,1229,25707:59,13825,2018-08-27,6535:08,3060,29699:23,15656,飞行中再现时左组件灯亮，复位后该灯熄灭。机组无英文对照,3991:24,     航后依据AMM21-61-00自检左侧PFTC当前无代码，历史有21-51240 21-51154代码自检右侧PFTC有21-51267代码，依据AMM21-51-10更换右侧FCV测试正常然后对串左右PFTC测试正常，李亚飞AF REF AMM21-61-00 BITE L PFTC NO  FULT history contrim 21-5124021-51154 message bite R PFTC confirm 21-51267 message REFAMM21-51-10 replace right FCV test ok then exchange L R PFTC test,1831,398908-3                ,4235            ,海口维修室,27993,57078.18,3991:24,1831,(AOG)VALVE                                                  ,6520835,62221107
73N,73N02265,5409    ,DE    ,CC    ,398908-5                ,23177           ,21    ,X,X,FAIL  ,2017-03-18,32634:29,16367,4842:01,2319,2018-09-08,37390:30,18731,9598:02,4683,,4756:01,  航后依据AMM21-61-21更换驾驶舱配平空气活门，测试正常 刘小文AF REFER TO AMM21-61-21 REPLACE THE TRIN AIR VALVE OF FLIGHT DECK ANDTHE IS OK,2364,398908-3                ,4218            ,海口维修室,7015,13623.42,, ,(AOG)VALVE                                                  ,6564372,62222332
73N,73N02400,5449    ,DE    ,CC    ,398908-5                ,22066           ,21    ,X,X,FAIL  ,2016-07-12,28839:46,14633,5976:27,2964,2017-12-12,33566:41,16921,10703:22,5252,"组件单通道故障,复位后主警戒灯熄灭,正常起飞  机组SINGEL CHANNEL OF PACK A FAILURE RETEST ASTERCATLTION EXTINGUISHED DEPANTICANE NORMALLY",4726:55,"     依据MEL21-32放行,""知机组,无""MIG机务REF MEL21-32 DISPATCH "" WORK TELL FLIGHT CREW NO ""M"" WORK见FLB92226096B 航后依据AMM21-51更换左组件TCV,测试正常,无漏气,挂签号:7050564 李黎锋SEE FLB92226096B AF REFER AMM21-51 REPLACE THE LEFT TCV TEST IS OK NOLEAKAGE TAG:7050564451-10 rep",2288,398908-5                ,18615           ,武汉航达,7965,15694.34,, ,(AOG)VALVE                                                  ,5614260,62226094
73N,73N05693,6809    ,DE    ,CC    ,398908-5                ,25569           ,21    ,X,X,FAIL  ,2015-11-23,00:00,0,00:00,0,2018-07-28,8686:52,4395,8686:52,4395,"航后完成MCO-2018-07-27-192过站反应左组件灯亮,自检有TCV信息 复位后正常陈世伟 AF ACCOMPLISHED MCO-2018-07-27-192 L PACK LIGHT ON BICESHOWN TCV MASSAGE RESULT IT OK",8686:52,"  航后测试ZTC正常,按AMM21-51更换左组件TCV后测试正常,检查无渗漏挂签号:0073355    陈世伟 AF TEST ZTC OK REPLACE L PACK TCV TEST OKCHECK NO KEAKCYE REFER TO AMM21-51-10 TAG:0073355",4395,398908-5                ,22535           ,,5126,10373.13,, ,(AOG)VALVE                                                  ,6414709,62230289
73N,73N06323,1588    ,DE    ,CC    ,398908-5                ,28827           ,21    ,X,X,FAIL  ,2017-03-30,00:00,0,00:00,0,2018-09-02,4705:45,2327,4705:45,2327,再现右组件灯亮Reappear right component light on机组,4705:45,"     航后自检PFTC有右组件TCV信息,依据AMM21-51-10更换TCV,测试正常,挂签号:BN0046201AF PFTC has information of right component TCV in self-checkafter flight. According to amm21-51-10, TCV will be changed. Test isnormal.Hang a sign no. :BN0046201苏可以",2327,398908-3                ,15235           ,,12242,23629.15,, ,(AOG)VALVE                                                  ,6541973,62236710
73N,73N02380,5732    ,DE    ,CC    ,398908-5                ,27215           ,21    ,X,X,FAIL  ,2017-07-26,31049:34,15708,2677:18,1397,2018-03-08,33151:24,16753,4779:08,2442,见FLB 8L62230726Asee FLB 8L62230726A范飞,2101:50,     航后依据Amm21-25更换左组件TCU挂签号4020404ZTC1计算机后挂签号 7036051故障依旧办理保留DD201809674完成M项Based on Amm21-25 replacement components TCU left hanging signnumber 4020404 ZTC1 computer hang sign the number 4020404fault still retain DD201809674 complete M items 范飞,1045,398908-3                ,4501            ,霍尼韦尔,23145,45522.25,2101:50,1045,(AOG)VALVE                                                  ,5922445,62237692
73N,73N05558,6016    ,DE    ,CC    ,398908-5                ,24847           ,21    ,X,X,FAIL  ,2015-08-31,00:00,0,00:00,0,2018-09-10,10837:13,5319,10837:13,5319,,10837:13,"     航后依据AMM21-51-10更换左组件温度控制活门,检查测试正常.挂签号:BN 0018085AF Change left module temperature control valve according toamm21-51-10, check the test is normal.TAG:BN0018085王炜捷",5319,398908-5                ,23327           ,,5809,11783.4,, ,(AOG)VALVE                                                  ,6572742,62261962
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,26889           ,21    ,X,X,FAIL  ,2016-05-20,00:00,0,00:00,0,2017-04-09,1706:42,721,1706:42,721,"SEE FL0010152""A"" ITEM见FL0010152""""项目目",1706:42,"  REF SUBTASK AMM21-51-10 REPLACE TEMPERRATORE CONTROL VALVE OF LEFTPACK CHK PITC,GROUND BITE TEST OK.依据AMM21-51-10更换温度 控制活门,测试正常无渗漏,地面自检正常.蒋文哲",721,398908-3                ,15757           ,,10818,21292.17,, ,(AOG)VALVE                                                  ,4879739,F0101542
73N,73N02691,5403    ,DE    ,CC    ,398908-5                ,24375           ,21    ,X,X,FAIL  ,2017-06-24,28456:20,14101,5193:35,2541,2017-07-06,28577:38,14169,5314:53,2609,见FL0015119 NO.ASEE FL0015119 NO.A,121:18,  依据AMM21-51-10更换右侧温度控制活门，测试正常IAW AMM21-51-01REPLACE TEMPERATURE CONTROL VALVE AND CHK NML刘洋,68,398908-3                ,10601           ,霍尼韦尔,16639,32381.21,121:18,68,(AOG)VALVE                                                  ,5118093,F0151212
73N,73N02691,5403    ,DE    ,CC    ,398908-5                ,21235           ,21    ,X,X,FAIL  ,2016-07-04,25295:22,12659,6265:25,3342,2017-01-10,26943:58,13402,7914:01,4085,FROM FL0018480I,1648:36," IAW AMM21-51-10 REPLACED LH TEMPERATURE CONTROL VALVE TEST OK.依据AMM21-51-10更换左TCV,测试正常.陈勇",743,398908-5                ,23327           ,海口维修室,5809,11783.4,, ,(AOG)VALVE                                                  ,4631468,F0184802
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,15401           ,21    ,X,X,FAIL  ,2017-08-10,2907:49,1300,8577:02,4171,2017-08-11,2917:28,1304,8586:41,4175,SEE FL0021930 ITEM A见 FL0021930项目,09:39,"   IAW AMM21-61-17 REPLACE THE L-PETC AND AMM21-51-10 REPLACE THE LEFTTCV TIGHT THE BOLT OF LAMPS TO 56 POUND INCH TEST OK NO LEAK依据AMM21-61-17更换左PETC,AMM21-51-10更换左TCV卡箍螺母磅力都是56磅寸，测试通过，检查无漏气。沈银",4,398908-3                ,19065           ,海口维修室,8008,16698.33,09:39,4,(AOG)VALVE                                                  ,5231403,F0219312
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,26888           ,21    ,X,X,FAIL  ,2016-05-20,00:00,0,00:00,0,2017-05-12,2045:26,879,2045:26,879,"空中右组件跳开灯亮,按检查复位,按压灯灭正常操作,高度1800M,座舱高度6000FE,无变化.",2045:26,"     航后自测PFTC无代码,按照AMM21-10-10执行左右组件反吹,更换右侧TCV,参照AMM21-51-00更换流量传感器,按AMM21-51-43 测试左组件32度,右组件30度检查测试正常.AF BITE PFTC NO CODE,REF AMM21-10-10 COMPLETE AIR CLEAN,REPLACE RSIDE TCV REF AMM21-51-10 REPLACE L SIDE FLOW TRANDUCER REF AMM21-51-43 TEST L PACK 32°,R PACK 30°CHK NAD TEST OK.深圳",879,398908-5                ,21235           ,,6710,13412.59,, ,(AOG)VALVE                                                  ,4967574,F0225271
73N,73N06587,1315    ,DE    ,CC    ,398908-5                ,30477           ,21    ,X,X,FAIL  ,2017-09-10,00:00,0,00:00,0,2018-03-15,1704:27,711,1704:27,711,珠海和台州滑出时驾驶舱内温度过高地面一直温度很高,1704:27,"    依据AMM21-61-06清洁驾驶舱温度传感器，依据AMM21-51-03左组件散热器依据AMM21-51-10更换左组件TCU,测试正常，读取左组件管道温度为2℃，组件温度为27℃。AF REFER AMM21-61-06 CLEAN FLIGHT COMPARTMENTTEM SENSOR,REF AMM21-51-03 CLEAN HEAT EXCHANGER REF AMM21-51-10REPLACE TCU READ DUCT,PACK TEMPERATURE27℃",711,398908-3                ,15757           ,,10818,21292.17,, ,(AOG)VALVE                                                  ,5945830,F0351171
73N,73N04996,1992    ,DE    ,CC    ,398908-5                ,22535           ,21    ,X,X,FAIL  ,2016-06-18,5717:17,2838,3678:26,1900,2017-11-20,10575:09,5132,8536:18,4194,HAK TR CREW REPORT RECALL PACK LIGHT BRIGHT R/H.海口过站机组反馈再现PACK灯亮。,4857:52,"  REF AMM21-51-10 REPLACED TEMERATURE CONTROL VALVE R/H ,TEST OK 依据工卡AMM21-51-10更换右侧温度控制活门，测试正常，卡箍磅力60IN-IB。工作者雷腾飞PN OFF 398908-5 SN OFF 22535  PN ON 398908-5  SN ON 21239",2294,398908-5                ,21239           ,霍尼韦尔,4461,8816.34,4857:52,2294,(AOG)VALVE                                                  ,5546107,F0371372
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,21070           ,21    ,X,X,FAIL  ,2017-12-28,4308:49,1974,10177:53,5335,2018-03-14,5090:57,2276,10960:01,5637,见FL0037810 A项SEE FL0037810 ITEM A,782:08,"  依据AMM21-51-10更换左组件TCV,测试正常并撤除DD201810454IAW AMM21-51-10 REPLACE LH PACK TCV,TEST NML AND CLOSE DD201810454施彭",302,398908-3                ,13712           ,霍尼韦尔,12976,25725.19,782:08,302,(AOG)VALVE                                                  ,5946413,F0378111
73N,73N02691,5403    ,DE    ,CC    ,398908-5                ,23327           ,21    ,X,X,FAIL  ,2017-01-10,26943:58,13402,5307:23,2597,2018-07-13,32028:03,15932,10391:28,5127,航后发现左组件温度高AF FOUND A/C LEFT PACK TEMPERATURE HIGH,5084:05,"  依据AMM21-51-10 完成更换左组件温度控制活门,测试正常IAW AMM21-51-10 COMPLETED REPLACE LEFT PACK TCV,TEST OK钱鑫",2530,398908-5                ,2393            ,海口维修室,38676,65840.21,, ,(AOG)VALVE                                                  ,6368171,F0406272
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,24608           ,21    ,X,X,FAIL  ,2017-08-25,3036:13,1355,5505:30,2768,2017-12-28,4308:49,1974,6778:06,3387,,1272:36,"  航后更换左空调组件TCU活门，测试正常AF REPLACED THE LH A/C PACK TCU,TEST OKSZX",619,398908-5                ,21070           ,海口维修室,6597,12803.46,1272:36,619,(AOG)VALVE                                                  ,5667405,F0445492
73N,73N06148,7887    ,DE    ,CC    ,398908-5                ,27996           ,21    ,X,X,FAIL  ,2016-10-24,00:00,0,00:00,0,2018-12-31,7143:15,3358,7143:15,3358,航后检查发现左PFTC有21-51267和21-51264历史信息。AF CHK FND L/H PFTC HAS FAULT HISTORY 21-51267，21-51264.刘唐,7143:15,"  依据AMM21-51-01,更换左组件TCU，测试正常。IAW AMM21-51-01，REPLACED LEFT TCU,TEST NML.刘唐",3358,398908-5                ,30389           ,,1420,2736.06,, ,(AOG)VALVE                                                  ,6956973,F0477692
73N,73N05932,1571    ,DE    ,CC    ,398908-5                ,21235           ,21    ,X,X,FAIL  ,2017-05-12,2045:26,879,7914:01,4085,2018-11-28,7489:08,3483,13357:43,6689,"客舱温度高不能控制CABIN TEMPERATURE IS VERY HIGH,WE CAN`T CONTROL IT",5443:42,"  航后依据FIM21-61工卡检查PFTC,结果无故障信息,依据AMM21-51-10更换右组件TCV,测试正常.AF REFER TO FIM21-61-62 TASK PFTC,RESULT ISNO FAULT MESSAGE REFER AMM21-51-10 REPLACE TCV OF R PACK,TEST OK.SZX",2604,398908-3                ,14124           ,霍尼韦尔,12321,24065.08,5443:42,2604,(AOG)VALVE                                                  ,6844275,F0527461
73N,73N02691,5403    ,DE    ,CC    ,398908-5                ,2393            ,21    ,X,X,FAIL  ,2018-07-13,32028:03,15932,64635:16,38061,2018-08-15,32353:41,16101,64960:54,38230,SEE FL0054238 ITEM B见FL0054238 项目B,325:38,"  IAW AMM21-51-10 REPLACED LEFT TCV.TEST NORMAL依据AMM21-51-10 更换左温度控制活门,测试正常PVG",169,398908-3                ,12223           ,海口维修室,14404,27331.52,325:38,169,(AOG)VALVE                                                  ,6478585,F0542401
73N,73N04996,1992    ,DE    ,CC    ,398908-5                ,21239           ,21    ,X,X,FAIL  ,2017-11-20,10575:09,5132,5671:14,2753,2018-10-18,13720:29,6840,8816:34,4461,SEE FL 0055959 ITEM A见FC 0055959项目A蒋文怡,3145:20,"   IAW AMM21-51-10 REPLACED R/H TEMPERTURE CONTROL VALVE.TEST OK,CHECK NO LEAK，CLAMP TORQUE:58IN-LB 0616067214/2018.10.25依据AMM21-51-10更换右TCV，测试正常，检查无渗漏，卡箍力矩：58磅寸蒋文怡",1708,398908-5                ,24619           ,霍尼韦尔,4679,10197.29,3145:20,1708,(AOG)VALVE                                                  ,6698790,F0559631
73N,73N06583,1313    ,DE    ,CC    ,398908-5                ,30305           ,21    ,X,X,FAIL  ,2017-09-02,00:00,0,00:00,0,2019-02-14,4931:48,2271,4931:48,2271,,4931:48,"  航后依据MCC指令,依据AMM21-51-10-100-801更换左侧TCV,检查测试正常/无渗漏.AF IAW AMM21-51-10-100-801 REPLACE LH TCV CHK  OK,NOLEAKAGE.PVG",2271,398908-3                ,15405           ,,11248,20942.58,, ,(AOG)VALVE                                                  ,7130655,F0616621
73N,73N04281,1559    ,DE    ,CC    ,398908-5                ,24558           ,21    , , ,SWAP  ,2016-08-23,10000:45,5227,1798:12,844,2016-08-23,10000:45,5227,1798:12,844,,00:00, 依据飞机上实物系统拆换，依据工卡WOLM 689152 1项，WOLM 689137 2项。李文斌,0,398908-5                ,22536           ,海口维修室,6361,11872.59,, ,(AOG)VALVE                                                  ,4272428,
73N,73N02570,5765    ,DE    ,CC    ,398908-5                ,22133           ,21    ,X,X,FAIL  ,2015-09-25,22485:42,11166,00:00,0,2018-08-29,30392:29,15310,7906:47,4144,,7906:47, 因排故，需更换左空调温度控制活门。WOH73N 18070,4144,398908-5                ,23735           ,,5379,9686.33,, ,(AOG)VALVE                                                  ,6540128,
73N,73N02593,5372    ,DE    ,CC    ,398908-5                ,4354            ,21    ,X,X,FAIL  ,2017-09-29,30303:34,15850,48200:41,30706,2017-11-26,30668:08,16030,48565:15,30886,WOH73N 16241,364:34,检查发现右空调温度控制活门（TCV)失效。,180,398908-3                ,15757           ,海口维修室,10818,21292.17,364:34,180,(AOG)VALVE                                                  ,5563650,
